speaker,utterance_id,source_wav_path,transcript_path,textgrid_path,annotation_path,source_frames,source_sample_rate_hz,source_duration_seconds,source_full_scale_sample_count,source_audio_pcm_sha256,processed_wav_path,processed_frames,processed_sample_rate_hz,processed_channels,processed_format,processed_subtype,processed_duration_seconds,duration_delta_seconds,processed_peak_abs,processed_out_of_unit_range_sample_count,processed_pcm_sha256,processed_file_sha256
SKA,arctic_a0113,speakers/SKA/wav/arctic_a0113.wav,speakers/SKA/transcript/arctic_a0113.txt,speakers/SKA/textgrid/arctic_a0113.TextGrid,speakers/SKA/annotation/arctic_a0113.TextGrid,154292,44100,3.498684807,0,f2ecfec8490aa53ea32aeca6c216520696d03e1c5c0f8a951c52fdae8b24026d,speakers/SKA/wav/arctic_a0113.wav,55979,16000,1,WAV,FLOAT,3.4986875,2.693e-06,0.665783763,0,5ace3f0cdd02eb338b0ef990e686dfaefa6103812acba08f518b73ed2d29bb8c,50d631f76ffb17d2971e58e65f488958f39e7dfdbe460e9a46a19d38ed5aeeb5
SKA,arctic_a0114,speakers/SKA/wav/arctic_a0114.wav,speakers/SKA/transcript/arctic_a0114.txt,speakers/SKA/textgrid/arctic_a0114.TextGrid,,122891,44100,2.786643991,0,390a83d0e7531cf02f894cb62f8b7715611f5a1bd0e72dad70229a9489513dbe,speakers/SKA/wav/arctic_a0114.wav,44586,16000,1,WAV,FLOAT,2.786625,-1.8991e-05,0.521318793,0,0278c36c3e871ba78731f992fa85fffe3db793be530b549dc56ac75e885a1830,c49d58c95681de21de16422d6050e0e26d89c08faa164d2ce25510d7d1830b6d
SKA,arctic_a0115,speakers/SKA/wav/arctic_a0115.wav,speakers/SKA/transcript/arctic_a0115.txt,speakers/SKA/textgrid/arctic_a0115.TextGrid,speakers/SKA/annotation/arctic_a0115.TextGrid,158114,44100,3.585351474,0,df3bac319c8b570ecb47d010bcd8f569d8e1b9b3c8a7c299cfaf80ac3c90087e,speakers/SKA/wav/arctic_a0115.wav,57366,16000,1,WAV,FLOAT,3.585375,2.3526e-05,0.575461447,0,c92cff13006957c2c0fc696a6c31bba4044a5641eeb6e7d934438995ef1c9d49,d8a5c134896b9ac202fcbab922f31d5de8bfd1b312bb347c3fed377bd1cee98a
SKA,arctic_a0116,speakers/SKA/wav/arctic_a0116.wav,speakers/SKA/transcript/arctic_a0116.txt,speakers/SKA/textgrid/arctic_a0116.TextGrid,speakers/SKA/annotation/arctic_a0116.TextGrid,156663,44100,3.55244898,0,2887e8da01bc3e216826c02dfc9333242dbebc1dcb1c3ffffd36dbdc7ba78ba7,speakers/SKA/wav/arctic_a0116.wav,56839,16000,1,WAV,FLOAT,3.5524375,-1.148e-05,0.509773195,0,4c8998a08a792a4c2ce2620e431c317bf372c4800951033b0bf07cdaf06429cc,39a73b45c1f913e15828eed25f6fb79f741441f900e7ccb8682a065852750051
SKA,arctic_a0117,speakers/SKA/wav/arctic_a0117.wav,speakers/SKA/transcript/arctic_a0117.txt,speakers/SKA/textgrid/arctic_a0117.TextGrid,speakers/SKA/annotation/arctic_a0117.TextGrid,181718,44100,4.120589569,0,2fb4cceb7727add7062faac5ac7b986cefc3808c91acc76ef3af2ff8ffd62eb1,speakers/SKA/wav/arctic_a0117.wav,65929,16000,1,WAV,FLOAT,4.1205625,-2.7069e-05,0.602751791,0,a9d26932b4a1a4a634072404f3d3fae9917295880338c96a1b5051aa51bdf3d8,f8c8846baf5b8a4ceb5461606dc4d575c7db9f830c5d6d74e3c43e89a1b94dbe
SKA,arctic_a0118,speakers/SKA/wav/arctic_a0118.wav,speakers/SKA/transcript/arctic_a0118.txt,speakers/SKA/textgrid/arctic_a0118.TextGrid,,114160,44100,2.588662132,0,273484ba90e69e48efae242eaae6a17268757e8664f7a676312816138e127ee7,speakers/SKA/wav/arctic_a0118.wav,41419,16000,1,WAV,FLOAT,2.5886875,2.5368e-05,0.545086026,0,b682b440c6b2709a560f6309378c776c13b0a0bd91b0cff4fb46a8519a405d21,fb686c71378e6bf0e0c2178ba62ee6cd65ccb3325046d8ec78a59072155b99cd
SKA,arctic_a0119,speakers/SKA/wav/arctic_a0119.wav,speakers/SKA/transcript/arctic_a0119.txt,speakers/SKA/textgrid/arctic_a0119.TextGrid,,138632,44100,3.143582766,0,b99f9add9f267b2de3465280190bb285ce6cec4f838166cf1b6fba47c08aed27,speakers/SKA/wav/arctic_a0119.wav,50297,16000,1,WAV,FLOAT,3.1435625,-2.0266e-05,0.77208209,0,d942a755114e76744dd3fc131b99b3f493a22f6377263cc7d406ffaa17949381,8a1ca4864e3e32d66cc0faf10739908e45970dafd8a98798a4bdb67057975081
SKA,arctic_a0120,speakers/SKA/wav/arctic_a0120.wav,speakers/SKA/transcript/arctic_a0120.txt,speakers/SKA/textgrid/arctic_a0120.TextGrid,speakers/SKA/annotation/arctic_a0120.TextGrid,178153,44100,4.039750567,0,d53b8094175d6d2a74537a0e484b00651cb36c7f11999c82210349224db79938,speakers/SKA/wav/arctic_a0120.wav,64636,16000,1,WAV,FLOAT,4.03975,-5.67e-07,0.534793437,0,07f5fbe5f65028c7294d80c3cc79afb1a468dcbc84145d9f6d7f583595a7c269,2fe4e8582f930b45ae8bf714e88e136ea76bf7e2ca9b6048f264d796974af77e
SKA,arctic_a0121,speakers/SKA/wav/arctic_a0121.wav,speakers/SKA/transcript/arctic_a0121.txt,speakers/SKA/textgrid/arctic_a0121.TextGrid,speakers/SKA/annotation/arctic_a0121.TextGrid,185571,44100,4.207959184,0,ad7538fc7cc77e599c9bd01ed9111a1eea129c2f56900754cbd008817b2e4cda,speakers/SKA/wav/arctic_a0121.wav,67327,16000,1,WAV,FLOAT,4.2079375,-2.1684e-05,0.621131241,0,be6c78ea9ebcacb9cf196975d4c31edd183343d2ce11a57641d9754b70d552b2,7a7cd162c4410ee92c8414ed145c35415cd1eadfd7f0522d77a8b10e618fc91d
SKA,arctic_a0122,speakers/SKA/wav/arctic_a0122.wav,speakers/SKA/transcript/arctic_a0122.txt,speakers/SKA/textgrid/arctic_a0122.TextGrid,speakers/SKA/annotation/arctic_a0122.TextGrid,162106,44100,3.675873016,0,3cb2234c3baa37f16a4454d9d1b84f80a0119bbe7032048955ff5d9e9a1494b3,speakers/SKA/wav/arctic_a0122.wav,58814,16000,1,WAV,FLOAT,3.675875,1.984e-06,0.729738116,0,b2e909b0d728813e7ef11bf9b5f81e2d16b4e8a337652727cdba9cafcb950b9c,4126d443ae51add303d30dea23708e36ce28f6b0e7e150d3edd667d938fd1848
SKA,arctic_a0123,speakers/SKA/wav/arctic_a0123.wav,speakers/SKA/transcript/arctic_a0123.txt,speakers/SKA/textgrid/arctic_a0123.TextGrid,speakers/SKA/annotation/arctic_a0123.TextGrid,129333,44100,2.932721088,0,defa89f2f9f53d72e02ecf31081d2fc6472bbe74cd1e980b9e57205b4205eb71,speakers/SKA/wav/arctic_a0123.wav,46924,16000,1,WAV,FLOAT,2.93275,2.8912e-05,0.782657146,0,fb2996c71f136eb2f01963d2c2a4c2d1e885e3bcf39212f1fd47d66e5cd160e3,afdd23b6f1859ace3e0881379688cd1324baeefbc44ae5f0f12bc5827302dc63
SKA,arctic_a0124,speakers/SKA/wav/arctic_a0124.wav,speakers/SKA/transcript/arctic_a0124.txt,speakers/SKA/textgrid/arctic_a0124.TextGrid,,164421,44100,3.728367347,0,b280cbbf85aaaa5a953548d59c8ec55382d14226dfa79df7d2d900e4e94c5a35,speakers/SKA/wav/arctic_a0124.wav,59654,16000,1,WAV,FLOAT,3.728375,7.653e-06,0.757853985,0,7d6d525a67c037b68484dcd051d68d6615bdf0363dfbc2c12a500a32ffdea8a8,4db2c30751ca0b13d375f8f23d584753c83ae9c23fd639c027b3fa03d9165d62
SKA,arctic_a0125,speakers/SKA/wav/arctic_a0125.wav,speakers/SKA/transcript/arctic_a0125.txt,speakers/SKA/textgrid/arctic_a0125.TextGrid,speakers/SKA/annotation/arctic_a0125.TextGrid,191592,44100,4.344489796,0,abab6f0f302cb9747cb33d854ef75fe782cfe6e99df1b77f40546f57808119ac,speakers/SKA/wav/arctic_a0125.wav,69512,16000,1,WAV,FLOAT,4.3445,1.0204e-05,0.493425906,0,d6a9657d9681c03a3f6205bdec9532fdee36d4918135dc13b2a7b62f706fce9d,d447fa146b04377ad2c0cca82c38924f8683adb625ddcda93fe7b70b1b1f6988
SKA,arctic_a0126,speakers/SKA/wav/arctic_a0126.wav,speakers/SKA/transcript/arctic_a0126.txt,speakers/SKA/textgrid/arctic_a0126.TextGrid,speakers/SKA/annotation/arctic_a0126.TextGrid,131788,44100,2.988390023,0,9309bcd734ea957673b3560ffbec1f01a15953ea789aac41dc068b0ecadfcb4d,speakers/SKA/wav/arctic_a0126.wav,47814,16000,1,WAV,FLOAT,2.988375,-1.5023e-05,0.595652699,0,ed9c38b7c9d626056d129086b50700d576c13fc753e10d050059fcddd0d8c949,ae1dead9bc8ed29e51bd3563c49547a62594e6e97ca6ec9847ec63de2e36c0ae
SKA,arctic_a0127,speakers/SKA/wav/arctic_a0127.wav,speakers/SKA/transcript/arctic_a0127.txt,speakers/SKA/textgrid/arctic_a0127.TextGrid,speakers/SKA/annotation/arctic_a0127.TextGrid,161026,44100,3.65138322,0,48d00bfb0dffd02473149bf0bd7f1e6b34ae5420b3b5e5aec49b503aaa898e3b,speakers/SKA/wav/arctic_a0127.wav,58422,16000,1,WAV,FLOAT,3.651375,-8.22e-06,0.499549508,0,ff09aa0ebd59c89c10c969088aa45da73501e997f2849b90a62d3b5428514898,674a7e3fd610c69ed7c275d24426f2ad17a7d8bf7f79dde1b19daa627ff27ebe
SKA,arctic_a0128,speakers/SKA/wav/arctic_a0128.wav,speakers/SKA/transcript/arctic_a0128.txt,speakers/SKA/textgrid/arctic_a0128.TextGrid,speakers/SKA/annotation/arctic_a0128.TextGrid,168453,44100,3.819795918,0,fe10b274ac341f78be2497ab93462a578be5b95a0974245384df215f729e844b,speakers/SKA/wav/arctic_a0128.wav,61117,16000,1,WAV,FLOAT,3.8198125,1.6582e-05,0.479669392,0,1f4b76704bacf55b637f2b4365e715216a904703546f461adce0f0a024787f88,46792b7a05a1f551b8ed5d3f84d98d2a78b4bcdbdf914004d12d2b4bb5c858e9
SKA,arctic_a0129,speakers/SKA/wav/arctic_a0129.wav,speakers/SKA/transcript/arctic_a0129.txt,speakers/SKA/textgrid/arctic_a0129.TextGrid,speakers/SKA/annotation/arctic_a0129.TextGrid,90197,44100,2.045283447,0,2326de283e971a548ee59b5b57c200e7b0462cdc35d67c1226df277f6c056a5f,speakers/SKA/wav/arctic_a0129.wav,32725,16000,1,WAV,FLOAT,2.0453125,2.9053e-05,0.712466896,0,88ebdad9d072270005c0c6f217edc00631118754b70923cad74a378c10115e46,6b0f4cfee610b983f8b72cca4b16957b6f6ffab63c2828d18f423e42d64055f6
SKA,arctic_a0130,speakers/SKA/wav/arctic_a0130.wav,speakers/SKA/transcript/arctic_a0130.txt,speakers/SKA/textgrid/arctic_a0130.TextGrid,speakers/SKA/annotation/arctic_a0130.TextGrid,91521,44100,2.075306122,0,78d1cec60fa2d527b2f50726c7418ccbb7a1ecff0e64526ed4edd04b57457587,speakers/SKA/wav/arctic_a0130.wav,33205,16000,1,WAV,FLOAT,2.0753125,6.378e-06,0.622904062,0,989b4b53e1eff423daf1c9df6d3143a5b7c09035b1fb3fcb905084aa65b2f769,4f720bba89614f0a8402786c3b4acdd8029d44116908c38eab8d98468d0b47fb
SKA,arctic_a0131,speakers/SKA/wav/arctic_a0131.wav,speakers/SKA/transcript/arctic_a0131.txt,speakers/SKA/textgrid/arctic_a0131.TextGrid,speakers/SKA/annotation/arctic_a0131.TextGrid,134720,44100,3.054875283,0,fa7ba2a61eb37f9aacbe915d9d3755c90c958d5f58af3d5e4b754ad575472fe2,speakers/SKA/wav/arctic_a0131.wav,48878,16000,1,WAV,FLOAT,3.054875,-2.83e-07,0.715753913,0,23224884a843b975a74747f279a62863fa170b6a9b0dd17283c15d23c05a3f28,7034e2f3bc35d6fa79e1d56f0e66d816b255b9866760c1467f603fa0979586fb
SKA,arctic_a0132,speakers/SKA/wav/arctic_a0132.wav,speakers/SKA/transcript/arctic_a0132.txt,speakers/SKA/textgrid/arctic_a0132.TextGrid,,112299,44100,2.546462585,0,e85fb96c4aa22fc0a421f4795df0e61cf6160e4294c3310b2f0634a6ed193b44,speakers/SKA/wav/arctic_a0132.wav,40743,16000,1,WAV,FLOAT,2.5464375,-2.5085e-05,0.579451382,0,9ee76527b91bbd5e44d76bc3687e8f451ccc193a81c18447c9ea1a9d7a93bee5,69094e184153a052c923ccc7e770f83e977655725714e190f00b945d8f8f5865
SKA,arctic_a0133,speakers/SKA/wav/arctic_a0133.wav,speakers/SKA/transcript/arctic_a0133.txt,speakers/SKA/textgrid/arctic_a0133.TextGrid,,199773,44100,4.53,0,acd70441834daee217b450599d3c597b0f9ee8d6d877edfe42f6bcc2a41ccb48,speakers/SKA/wav/arctic_a0133.wav,72480,16000,1,WAV,FLOAT,4.53,0.0,0.570983469,0,a6540bf1ea451242a74574d40a5b41bba880910f3bbbfcda4d8a3c499067b29f,8310197f88f1a6631a640745c6f65ea13b709923a9296ea46e3f6a1682afb3e0
SKA,arctic_a0134,speakers/SKA/wav/arctic_a0134.wav,speakers/SKA/transcript/arctic_a0134.txt,speakers/SKA/textgrid/arctic_a0134.TextGrid,speakers/SKA/annotation/arctic_a0134.TextGrid,91641,44100,2.078027211,0,98fb277cf8f824ce2f8432283df36ffe906e37f34430fcf543051fba8f767ea6,speakers/SKA/wav/arctic_a0134.wav,33248,16000,1,WAV,FLOAT,2.078,-2.7211e-05,0.390400887,0,1daedf25aa41ec355b4f0861468094009d840ae93473b87afc2cef4b39481057,fd81debe816abb0babaf7bd2674e22e79302249af7f4a99fdd181ec66c50b99d
SKA,arctic_a0135,speakers/SKA/wav/arctic_a0135.wav,speakers/SKA/transcript/arctic_a0135.txt,speakers/SKA/textgrid/arctic_a0135.TextGrid,,145304,44100,3.294875283,0,e7a79a9de814ee0ef1c3b5c2dc2bb72cd3407fe2bd9ea25d8ea8db828b615fa9,speakers/SKA/wav/arctic_a0135.wav,52718,16000,1,WAV,FLOAT,3.294875,-2.83e-07,0.49777326,0,9937b3beef0fdb567001146b62476edbcadbdf15e5ff50463a6c0320755e558b,63dbbf3a57ad52417316fe3b10485dedfb0523ce6d2ea51f88ef242006d07d9d
SKA,arctic_a0136,speakers/SKA/wav/arctic_a0136.wav,speakers/SKA/transcript/arctic_a0136.txt,speakers/SKA/textgrid/arctic_a0136.TextGrid,speakers/SKA/annotation/arctic_a0136.TextGrid,196285,44100,4.450907029,0,d78421029e9ec27f745e7454dff70eeee611dc8a94fc8b07677c344b0ea2bf9d,speakers/SKA/wav/arctic_a0136.wav,71215,16000,1,WAV,FLOAT,4.4509375,3.0471e-05,0.677749872,0,0e43ba245db085ec41c04ffd20ec379e2718b32d3b443acfef46bf35d81d7147,6a19a4e4e5c5fdee27cd5924b151dba06bdcd9f51e4aadbec64e0fc4e08a8622
SKA,arctic_a0137,speakers/SKA/wav/arctic_a0137.wav,speakers/SKA/transcript/arctic_a0137.txt,speakers/SKA/textgrid/arctic_a0137.TextGrid,speakers/SKA/annotation/arctic_a0137.TextGrid,124111,44100,2.81430839,0,d9292238c67d92e59c45cd9cf220a64a560098affc21d8e32008cc10a9030621,speakers/SKA/wav/arctic_a0137.wav,45029,16000,1,WAV,FLOAT,2.8143125,4.11e-06,0.713136733,0,621b7ffbe1e5600ae6a2fa562618f2aeefecc758a62de67013772c104eaac46f,4721b1ca249a175bddb83100e3f4a5a6af81c08172a0747583e512642479b5e3
SKA,arctic_a0138,speakers/SKA/wav/arctic_a0138.wav,speakers/SKA/transcript/arctic_a0138.txt,speakers/SKA/textgrid/arctic_a0138.TextGrid,,164088,44100,3.720816327,0,1deae5cef89793fad4b33566d144ad1a8492c4aa12a27dae721a8d7fbf9d05f9,speakers/SKA/wav/arctic_a0138.wav,59533,16000,1,WAV,FLOAT,3.7208125,-3.827e-06,0.585303068,0,418f92e6d1ff65620e75cc0d6faa5f8a198fb3d0d2c0007b4b9e5fdd7eb42bf1,854fc231b171a00c62ced425cf5b3145e1cb3c01b8335af3c5da017536d6715a
SKA,arctic_a0139,speakers/SKA/wav/arctic_a0139.wav,speakers/SKA/transcript/arctic_a0139.txt,speakers/SKA/textgrid/arctic_a0139.TextGrid,speakers/SKA/annotation/arctic_a0139.TextGrid,217482,44100,4.931564626,0,39875732107a5d7c36559723c6d0b3795761b2e1e7781f1143c1a7df46016620,speakers/SKA/wav/arctic_a0139.wav,78905,16000,1,WAV,FLOAT,4.9315625,-2.126e-06,0.758882642,0,70dc70738f8eda133deaf20b4c00fda133458cc0bf862690be8ec92b0278cf78,0d8fe1f4526523a03bb5e07e986f5f68b58a2c6d698af5474a519435b48f26ec
SKA,arctic_a0140,speakers/SKA/wav/arctic_a0140.wav,speakers/SKA/transcript/arctic_a0140.txt,speakers/SKA/textgrid/arctic_a0140.TextGrid,,169785,44100,3.85,0,42f35454cd91560b12a9548445898e6bb2ec8845860d62ee6d8b4152cb373de0,speakers/SKA/wav/arctic_a0140.wav,61600,16000,1,WAV,FLOAT,3.85,0.0,0.647534788,0,c9bfd8c750f8711d8d03261b3d1cefc131abfee9c9b5892422b19c6ad995c804,dc2325bc04ec241c9b57588794780f871eb74026b35f05b67df0ff4b01b2c951
SKA,arctic_a0141,speakers/SKA/wav/arctic_a0141.wav,speakers/SKA/transcript/arctic_a0141.txt,speakers/SKA/textgrid/arctic_a0141.TextGrid,,130779,44100,2.965510204,0,3d30646b18c35df49438ddeb6d696f619a1086552ddbbb378646114dadb06569,speakers/SKA/wav/arctic_a0141.wav,47448,16000,1,WAV,FLOAT,2.9655,-1.0204e-05,0.613606274,0,fb50e192214351c612e0a4c44b57d1b4d76868102dbd45c28c24b77ca1e78bf6,e4f9c86cb7ad0ea5bb1061a21d1740a2f2b81bf9bb235dff2f097f73cfac42e5
SKA,arctic_a0142,speakers/SKA/wav/arctic_a0142.wav,speakers/SKA/transcript/arctic_a0142.txt,speakers/SKA/textgrid/arctic_a0142.TextGrid,,147724,44100,3.349750567,0,ce362a22f6c3d844ba3f7691c71199c0ef53962d24f54b711b8f9874aa6d79f8,speakers/SKA/wav/arctic_a0142.wav,53596,16000,1,WAV,FLOAT,3.34975,-5.67e-07,0.576492488,0,8921158d87f905566713e57d24d64b9a7539341980765c6887daf5afcd8ea772,b52619b9f250bd5ff99251af719209151145570c4f09a14fd96886c781db11b3
SKA,arctic_a0143,speakers/SKA/wav/arctic_a0143.wav,speakers/SKA/transcript/arctic_a0143.txt,speakers/SKA/textgrid/arctic_a0143.TextGrid,,127449,44100,2.89,0,543346145c8801f85006ee0438c9df27dde4cf3b469cd44bd11fe9c980da82b5,speakers/SKA/wav/arctic_a0143.wav,46240,16000,1,WAV,FLOAT,2.89,0.0,0.554019392,0,6e2400a75aa85e45d0bd0b514383c812cf6f47c5382e44259f67bac586c3cad9,36767be16396c3b5752084e85d177ffc0a3f5f24414f48e8ccbc6b2a3ffdf17c
SKA,arctic_a0144,speakers/SKA/wav/arctic_a0144.wav,speakers/SKA/transcript/arctic_a0144.txt,speakers/SKA/textgrid/arctic_a0144.TextGrid,,217273,44100,4.926825397,0,6b63d345d30209a1a94867025efca31381d47e1541c017a7653eb61edc77a9f4,speakers/SKA/wav/arctic_a0144.wav,78829,16000,1,WAV,FLOAT,4.9268125,-1.2897e-05,0.625988185,0,ee5f0e962168311d012990f35ee5975a9c2b838884a11583f7a13b542a802af1,1f558584229c069c85f698b5d158066e4c2a116425e37b6dd440633f2a9da2d6
SKA,arctic_a0145,speakers/SKA/wav/arctic_a0145.wav,speakers/SKA/transcript/arctic_a0145.txt,speakers/SKA/textgrid/arctic_a0145.TextGrid,,143957,44100,3.264331066,0,e548aa0e9025c6edd64e8763f8d318591c427a0a857618641358a2bb8edf4778,speakers/SKA/wav/arctic_a0145.wav,52229,16000,1,WAV,FLOAT,3.2643125,-1.8566e-05,0.71728617,0,e45d20c51a40f8fe20dd36286ec9630edc85934884e4a05379d892ff33b82b89,f3e683f95b5559a714a84008113a4d83d022292f11359ed26aee7c20d2473bff
SKA,arctic_a0146,speakers/SKA/wav/arctic_a0146.wav,speakers/SKA/transcript/arctic_a0146.txt,speakers/SKA/textgrid/arctic_a0146.TextGrid,,149445,44100,3.38877551,0,56f464dec501e7c2d144a96e5ba0096cf88db29de71efb23165a645d10bac5b8,speakers/SKA/wav/arctic_a0146.wav,54220,16000,1,WAV,FLOAT,3.38875,-2.551e-05,0.583312094,0,224da64e5a7fc566915b23fcc699c17394be99b49b2e959399f7743147c08418,8a927c88233d7390c4f8f36b70500ab67919e0a8761c9eb816980a7988d92943
SKA,arctic_a0147,speakers/SKA/wav/arctic_a0147.wav,speakers/SKA/transcript/arctic_a0147.txt,speakers/SKA/textgrid/arctic_a0147.TextGrid,,232663,44100,5.275804989,0,911cf7c22d94f2886f0929ca4709111ddbaae87473cd1344619018fddd0f4db3,speakers/SKA/wav/arctic_a0147.wav,84413,16000,1,WAV,FLOAT,5.2758125,7.511e-06,0.741969824,0,4ccfcd92117bb10a024f2b0df6a656a978e32b6ed747e82ca8f042cfe6db7558,571533966228ba674544c9b9aaa47c48d383931397e296657866d14669433f1f
SKA,arctic_a0148,speakers/SKA/wav/arctic_a0148.wav,speakers/SKA/transcript/arctic_a0148.txt,speakers/SKA/textgrid/arctic_a0148.TextGrid,,120834,44100,2.74,0,7688273673b267d827e7a3bba57c5d16deff902a21a4b93637221d6a5e70a794,speakers/SKA/wav/arctic_a0148.wav,43840,16000,1,WAV,FLOAT,2.74,0.0,0.367043912,0,9a5c172c91137c23abcab985c28859c003d7ae9af563bb139eefc2f3a978317e,d550b15acee6dfddadcf42f1f716de1283a57aa0309530034c18239f48e9840a
SKA,arctic_a0149,speakers/SKA/wav/arctic_a0149.wav,speakers/SKA/transcript/arctic_a0149.txt,speakers/SKA/textgrid/arctic_a0149.TextGrid,,208090,44100,4.718594104,0,b46f5c4705c87f22e619a2bb6f048522341594a1b7b7cc26d7ae4b070ba97c34,speakers/SKA/wav/arctic_a0149.wav,75498,16000,1,WAV,FLOAT,4.718625,3.0896e-05,0.641165912,0,c7408d2e440eb788fa051239205417c277319378ecae0e72c7f8af82973d518c,bab4cecea9645a6461e44de931bd9162e9b4e689a4e745122376b32889f87398
SKA,arctic_a0150,speakers/SKA/wav/arctic_a0150.wav,speakers/SKA/transcript/arctic_a0150.txt,speakers/SKA/textgrid/arctic_a0150.TextGrid,,67437,44100,1.529183673,0,59883f084d5c342069b3eddc28abf2d3f5bea25daf4a96ef44596088fb55cf3a,speakers/SKA/wav/arctic_a0150.wav,24467,16000,1,WAV,FLOAT,1.5291875,3.827e-06,0.831233084,0,a4c63a48e75155cef484b65a3fba939005e2caa8ece728ffea40e0c5cc1063e5,b8a69f1a18f268adc0c4644dbf031f806e6d2a2b135a7d6e6add4a98b1fce9c3
SKA,arctic_a0151,speakers/SKA/wav/arctic_a0151.wav,speakers/SKA/transcript/arctic_a0151.txt,speakers/SKA/textgrid/arctic_a0151.TextGrid,,209295,44100,4.745918367,0,26300d458ded4413500bc5c64ac7046e21555593247c1ed304bf28ae6f8f6706,speakers/SKA/wav/arctic_a0151.wav,75935,16000,1,WAV,FLOAT,4.7459375,1.9133e-05,0.480547369,0,7e89f87953848b62945d538a11e714fb941d1b61fbb8a0815978e1bafad4f98a,fbd1571617bc3302d550400a98200e5c1efb2d462a9407e7065a5d7059d30fc2
SKA,arctic_a0152,speakers/SKA/wav/arctic_a0152.wav,speakers/SKA/transcript/arctic_a0152.txt,speakers/SKA/textgrid/arctic_a0152.TextGrid,,159593,44100,3.618888889,0,ca444a6afe2a4b4b3d5b2f01c5443421d68bbc2694b7be18825bf57ce2a179e9,speakers/SKA/wav/arctic_a0152.wav,57902,16000,1,WAV,FLOAT,3.618875,-1.3889e-05,0.418851852,0,fa814c45947598827cb75f1e232b18240d0341b328beb0f623f7acb3698a771b,783e3fe427c85b7464481d2aba6c4ca11ac540fee2db8632697969ea28f90465
SKA,arctic_a0153,speakers/SKA/wav/arctic_a0153.wav,speakers/SKA/transcript/arctic_a0153.txt,speakers/SKA/textgrid/arctic_a0153.TextGrid,,247179,44100,5.604965986,0,90b0f61015eead7b068206f789beabbe860c2048d87b7d2fe88f4d03fe05b099,speakers/SKA/wav/arctic_a0153.wav,89679,16000,1,WAV,FLOAT,5.6049375,-2.8486e-05,0.57150352,0,0866f7094cfb05cd2ac16a850f5bde73c27dde44a010b5b0634e213f48d40aae,091b3a4b47460b78f055067b8958fab7f4196bb9e3c506a0309ff182c191f4f5
SKA,arctic_a0154,speakers/SKA/wav/arctic_a0154.wav,speakers/SKA/transcript/arctic_a0154.txt,speakers/SKA/textgrid/arctic_a0154.TextGrid,,200613,44100,4.549047619,0,c1bee16444b7d5ba176493b1a4ce95a37bdcf0e10e2bed26b6c8cd36f97b1ecf,speakers/SKA/wav/arctic_a0154.wav,72785,16000,1,WAV,FLOAT,4.5490625,1.4881e-05,0.423791617,0,d0e2a0dc0a7051310da17393fab1310c5cf45e16da30904439e7e40b013e2f9d,fcec032538f2f9fdf9bd4e21866570c645b2cbf27793b066f6a963df60419ec8
SKA,arctic_a0155,speakers/SKA/wav/arctic_a0155.wav,speakers/SKA/transcript/arctic_a0155.txt,speakers/SKA/textgrid/arctic_a0155.TextGrid,,71437,44100,1.619886621,0,18f339329190304f1382cce7c8c36435437590b7b5ed6cd1b8394ef4cadc566e,speakers/SKA/wav/arctic_a0155.wav,25918,16000,1,WAV,FLOAT,1.619875,-1.1621e-05,0.425631493,0,1a502771299ac6e47381ae17b06f6da6c44ef11b5759b4f609acc1b88f243d4f,c01ffbca07ed64bd5289b6c7a520cc515209e15285cbd3a062f762a43d176aa1
SKA,arctic_a0156,speakers/SKA/wav/arctic_a0156.wav,speakers/SKA/transcript/arctic_a0156.txt,speakers/SKA/textgrid/arctic_a0156.TextGrid,,181654,44100,4.119138322,0,e60cf3679a2fca3254a0812958465501ae7041a1d329e2d9209fb192921ad9f9,speakers/SKA/wav/arctic_a0156.wav,65906,16000,1,WAV,FLOAT,4.119125,-1.3322e-05,0.304031551,0,fd4f024ca30cb6a6a8e0de968344025fa914b35fb48bd0a18603e0b6bd938678,8c2fdb444a5acc42caa3d8ee0920f20a28b68b3de6a629c9782d250be1e4b349
SKA,arctic_a0157,speakers/SKA/wav/arctic_a0157.wav,speakers/SKA/transcript/arctic_a0157.txt,speakers/SKA/textgrid/arctic_a0157.TextGrid,,226129,44100,5.127641723,0,e09fc0bcc11c2f8b03a2730672e2388270fd358049179f7b3290eb0b9cb7313f,speakers/SKA/wav/arctic_a0157.wav,82042,16000,1,WAV,FLOAT,5.127625,-1.6723e-05,0.411638826,0,e2e21d3cd02fa9e522a8abd81fe436656154f01fba40e59fd22e238e2ed73775,ce274c9b3de3070989188e70133332a98fe568bdec7d4b9ad4d581727447ef99
SKA,arctic_a0158,speakers/SKA/wav/arctic_a0158.wav,speakers/SKA/transcript/arctic_a0158.txt,speakers/SKA/textgrid/arctic_a0158.TextGrid,,63216,44100,1.433469388,0,1027acbb1f5a4fcc627849d20ba6e4b767a0c2d68d399d563061bee604a36b70,speakers/SKA/wav/arctic_a0158.wav,22936,16000,1,WAV,FLOAT,1.4335,3.0612e-05,0.282687932,0,4ea395c83b5a1754510214ff3cc9149ccf74cc9d3e6b479515021ed75cadb4f4,45e13e03f104306e18c3437dba13fda2d1125b7a689715c0fa55977df97cd9aa
